0.000000	 1.000000	 0.000000	 0.000000	 0.000000	 1.000000	 1.000000	 0.000000	 0.000000	
0.000000	 1.000000	 -0.000000	 0.000000	 0.000000	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000000	 0.000000	 0.000000	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000000	 0.000000	 0.000000	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000000	 0.000000	 0.000000	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000000	 0.000000	 0.000000	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000001	 0.000000	 0.000001	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000001	 0.000000	 0.000001	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000001	 0.000000	 0.000001	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000001	 0.000000	 0.000001	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000002	 0.000000	 0.000002	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000002	 0.000000	 0.000002	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000002	 0.000000	 0.000002	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000003	 0.000000	 0.000003	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000003	 0.000000	 0.000003	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000003	 0.000000	 0.000003	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000004	 0.000000	 0.000004	 1.000000	 1.000000	 0.000000	 0.000000	
0.000000	 1.000000	 -0.000004	 0.000000	 0.000004	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000005	 0.000000	 0.000005	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000006	 0.000000	 0.000006	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000006	 0.000000	 0.000006	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000007	 0.000000	 0.000007	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000007	 0.000000	 0.000007	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000008	 0.000000	 0.000008	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000009	 0.000000	 0.000009	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000010	 0.000000	 0.000010	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000010	 0.000000	 0.000010	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000011	 0.000000	 0.000011	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000012	 0.000000	 0.000012	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000013	 0.000000	 0.000013	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000014	 0.000000	 0.000014	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000015	 0.000000	 0.000015	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000016	 0.000000	 0.000016	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000017	 0.000000	 0.000017	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000018	 0.000000	 0.000018	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000019	 0.000000	 0.000019	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000020	 0.000000	 0.000020	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000021	 0.000000	 0.000021	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000022	 0.000000	 0.000022	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000023	 0.000000	 0.000023	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000025	 0.000000	 0.000025	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000026	 0.000000	 0.000026	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000027	 0.000000	 0.000027	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000029	 0.000000	 0.000029	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000030	 0.000000	 0.000030	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000031	 0.000000	 0.000031	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000033	 0.000000	 0.000033	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000034	 0.000000	 0.000034	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000036	 0.000000	 0.000036	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000037	 0.000000	 0.000037	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000039	 0.000000	 0.000039	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000040	 0.000000	 0.000040	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000042	 0.000000	 0.000042	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000043	 0.000000	 0.000043	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000045	 0.000000	 0.000045	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000047	 0.000000	 0.000047	 1.000000	 1.000000	 -0.000000	 0.000000	
0.000000	 1.000000	 -0.000048	 0.000000	 0.000048	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000050	 0.000000	 0.000050	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000052	 0.000000	 0.000052	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000054	 0.000000	 0.000054	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000056	 0.000000	 0.000056	 1.000000	 1.000000	 0.000000	 0.000000	
0.000000	 1.000000	 -0.000057	 0.000000	 0.000057	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000059	 0.000000	 0.000059	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000061	 0.000000	 0.000061	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000063	 0.000000	 0.000063	 1.000000	 1.000000	 0.000000	 0.000000	
0.000000	 1.000000	 -0.000065	 0.000000	 0.000065	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000067	 0.000000	 0.000067	 1.000000	 1.000000	 -0.000000	 -0.000000	
0.000000	 1.000000	 -0.000069	 0.000000	 0.000069	 1.000000	 1.000000	 0.000000	 -0.000000	
0.000000	 1.000000	 -0.000071	 0.000000	 0.000071	 1.000000	 1.000000	 0.000000	 -0.000000	
